numero_expedient,codi_districte,nom_districte,codi_barri,nom_barri,codi_carrer,nom_carrer,num_postal,descripcio_dia_setmana,nk_Any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_torn,longitud,latitud,causa,_id,etl_fecha_ingesta
2024S001214,8,Nou Barris,44,Vilapicina i la Torre Llobeta,24304,Arnau d'Oms,,Dissabte,2024,3,Març,2,1,Nit,2.17735716,41.43027493,No respectar distàncies,5858,2026-05-11 10:16:15.963225
2024S001219,8,Nou Barris,44,Vilapicina i la Torre Llobeta,355709,Vèlia,,Dissabte,2024,3,Març,2,12,Matí,2.18075557,41.42867017,Canvi de carril sense precaució,5859,2026-05-11 10:16:15.963225
2024S001257,8,Nou Barris,44,Vilapicina i la Torre Llobeta,103003,Doctor Pi i Molist,,Dilluns,2024,3,Març,4,10,Matí,2.17469496,41.43030870,Gir indegut o sense precaució,5860,2026-05-11 10:16:15.963225
2024S001274,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Quinze,,Dimarts,2024,3,Març,5,7,Matí,2.17577437,41.42683757,Canvi de carril sense precaució,5861,2026-05-11 10:16:15.963225
2024S001390,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,365,Dissabte,2024,3,Març,9,17,Tarda,2.18400316,41.42838424,Altres,5862,2026-05-11 10:16:15.963225
2024S001651,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,245-247,Dimecres,2024,3,Març,20,12,Matí,2.17368419,41.43020313,Altres,5863,2026-05-11 10:16:15.963225
2024S001725,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,,Dissabte,2024,3,Març,23,21,Tarda,2.17400514,41.43031127,,5864,2026-05-11 10:16:15.963225
2024S001766,8,Nou Barris,44,Vilapicina i la Torre Llobeta,24304,Arnau d'Oms,,Dimecres,2024,3,Març,27,9,Matí,2.17733444,41.42948939,Gir indegut o sense precaució,5865,2026-05-11 10:16:15.963225
2024S001893,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14107,Amílcar,,Dijous,2024,4,Abril,4,13,Matí,2.17220165,41.42780722,Fallada mecànica o avaria,5866,2026-05-11 10:16:15.963225
2024S002155,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,,Dimecres,2024,4,Abril,17,17,Tarda,2.18439176,41.42831755,,5867,2026-05-11 10:16:15.963225
2024S002288,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,,Dimarts,2024,4,Abril,23,6,Matí,2.18170613,41.42865816,Desobeir semàfor,5868,2026-05-11 10:16:15.963225
2024S002359,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,,Dijous,2024,4,Abril,25,15,Tarda,2.17735716,41.43027493,Gir indegut o sense precaució,5869,2026-05-11 10:16:15.963225
2024S002666,8,Nou Barris,44,Vilapicina i la Torre Llobeta,24304,Arnau d'Oms,,Divendres,2024,5,Maig,10,9,Matí,2.17735716,41.43027493,Manca d'atenció a la conducció,5870,2026-05-11 10:16:15.963225
2024S002719,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,,Diumenge,2024,5,Maig,12,0,Nit,2.16937290,41.43039808,Gir indegut o sense precaució,5871,2026-05-11 10:16:15.963225
2024S002771,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,367,Dimarts,2024,5,Maig,14,7,Matí,2.18365045,41.42885937,Manca d'atenció a la conducció,5872,2026-05-11 10:16:15.963225
2024S002828,8,Nou Barris,44,Vilapicina i la Torre Llobeta,121402,Felip II,,Dijous,2024,5,Maig,16,16,Tarda,2.17658232,41.42828366,Desobeir semàfor,5873,2026-05-11 10:16:15.963225
2024S002846,8,Nou Barris,44,Vilapicina i la Torre Llobeta,69109,Cartellà,,Divendres,2024,5,Maig,17,15,Tarda,2.16811482,41.42882890,Desobeir semàfor,5874,2026-05-11 10:16:15.963225
2024S002870,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,,Dissabte,2024,5,Maig,18,22,Nit,2.18416005,41.42865586,No determinada,5875,2026-05-11 10:16:15.963225
2024S002895,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,,Dilluns,2024,5,Maig,20,17,Tarda,2.18416005,41.42865586,Manca d'atenció a la conducció,5876,2026-05-11 10:16:15.963225
2024S002925,8,Nou Barris,44,Vilapicina i la Torre Llobeta,355709,Vèlia,30-36,Dimecres,2024,5,Maig,22,12,Matí,2.18094079,41.42992772,Manca precaució incorporació circulació,5877,2026-05-11 10:16:15.963225
2024S003051,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,78,Dimarts,2024,5,Maig,28,18,Tarda,2.17940402,41.42877242,No respectar distàncies,5878,2026-05-11 10:16:15.963225
2024S003126,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,199,Divendres,2024,5,Maig,31,6,Matí,2.17651171,41.43016229,Canvi de carril sense precaució,5879,2026-05-11 10:16:15.963225
2024S003137,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,197,Divendres,2024,5,Maig,31,17,Tarda,2.17661778,41.43016092,Manca d'atenció a la conducció,5880,2026-05-11 10:16:15.963225
2024S003210,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Quinze,68,Dimarts,2024,6,Juny,4,16,Tarda,2.17452479,41.42895747,Canvi de carril sense precaució,5881,2026-05-11 10:16:15.963225
2024S003234,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,,Dimecres,2024,6,Juny,5,15,Tarda,2.18416005,41.42865586,Manca d'atenció a la conducció,5882,2026-05-11 10:16:15.963225
2024S003245,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,,Dimarts,2024,6,Juny,4,8,Matí,2.18416005,41.42865586,Desobeir semàfor,5883,2026-05-11 10:16:15.963225
2024S003413,8,Nou Barris,44,Vilapicina i la Torre Llobeta,194406,Maragall,218-222,Dijous,2024,6,Juny,13,9,Matí,2.17444348,41.42607240,Altres,5884,2026-05-11 10:16:15.963225
2024S003444,8,Nou Barris,44,Vilapicina i la Torre Llobeta,250802,Peira,,Dijous,2024,6,Juny,13,11,Matí,2.16937290,41.43039808,Manca precaució incorporació circulació,5885,2026-05-11 10:16:15.963225
2024S003522,8,Nou Barris,44,Vilapicina i la Torre Llobeta,24304,Arnau d'Oms,,Dimarts,2024,6,Juny,18,10,Matí,2.17733444,41.42948939,Desobeir semàfor,5886,2026-05-11 10:16:15.963225
2024S003648,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8603,Costa i Cuxart,4,Dimarts,2024,6,Juny,25,11,Matí,2.17407044,41.42768036,,5887,2026-05-11 10:16:15.963225
2024S003747,8,Nou Barris,44,Vilapicina i la Torre Llobeta,86108,Concepción Arenal,191-193,Dilluns,2024,7,Juliol,1,10,Matí,2.18418994,41.42796594,Altres,5888,2026-05-11 10:16:15.963225
2024S003851,8,Nou Barris,44,Vilapicina i la Torre Llobeta,258509,Pitàgores,13,Dijous,2024,7,Juliol,4,8,Matí,2.16552248,41.42832726,Manca d'atenció a la conducció,5889,2026-05-11 10:16:15.963225
2024S003868,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,125-127,Diumenge,2024,7,Juliol,7,7,Matí,2.18117085,41.43009235,Manca d'atenció a la conducció,5890,2026-05-11 10:16:15.963225
2024S003994,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Quinze,,Dimecres,2024,7,Juliol,10,22,Nit,2.17491923,41.42795161,Desobeir semàfor,5891,2026-05-11 10:16:15.963225
2024S004235,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8603,Costa i Cuxart,35-37,Dijous,2024,7,Juliol,18,19,Tarda,2.17603835,41.42825301,No respectar distàncies,5892,2026-05-11 10:16:15.963225
2024S004332,8,Nou Barris,44,Vilapicina i la Torre Llobeta,113302,Escultor Llimona,50-52,Dijous,2024,7,Juliol,25,14,Tarda,2.16744567,41.42786585,,5893,2026-05-11 10:16:15.963225
2024S004373,8,Nou Barris,44,Vilapicina i la Torre Llobeta,69109,Cartellà,150-154,Diumenge,2024,7,Juliol,28,16,Tarda,2.16685004,41.42937648,,5894,2026-05-11 10:16:15.963225
2024S004560,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,,Dimarts,2024,8,Agost,6,14,Tarda,2.18416005,41.42865586,Altres,5895,2026-05-11 10:16:15.963225
2024S004684,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,,Dilluns,2024,8,Agost,12,19,Tarda,2.17735716,41.43027493,Altres,5896,2026-05-11 10:16:15.963225
2024S004785,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,363,Dimarts,2024,8,Agost,20,11,Matí,2.18400316,41.42838424,Desobeir semàfor,5897,2026-05-11 10:16:15.963225
2024S004952,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,,Dissabte,2024,8,Agost,31,23,Nit,2.18075557,41.42867017,Desobeir semàfor,5898,2026-05-11 10:16:15.963225
2024S005237,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,3-5,Diumenge,2024,9,Setembre,15,16,Tarda,2.18381098,41.42855892,Altres,5899,2026-05-11 10:16:15.963225
2024S005833,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,,Divendres,2024,10,Octubre,11,15,Tarda,2.17899270,41.43025144,Manca d'atenció a la conducció,5900,2026-05-11 10:16:15.963225
2024S005907,8,Nou Barris,44,Vilapicina i la Torre Llobeta,24304,Arnau d'Oms,,Dimecres,2024,10,Octubre,16,7,Matí,2.17729969,41.42868043,Avançament defectuós/improcedent,5901,2026-05-11 10:16:15.963225
2024S005911,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Quinze,,Dimecres,2024,10,Octubre,16,8,Matí,2.17606781,41.42610715,Desobeir altres senyals,5902,2026-05-11 10:16:15.963225
2024S006073,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,,Dimecres,2024,10,Octubre,23,8,Matí,2.17899270,41.43025144,No determinada,5903,2026-05-11 10:16:15.963225
2024S006127,8,Nou Barris,44,Vilapicina i la Torre Llobeta,194406,Maragall,254-256,Dijous,2024,10,Octubre,24,19,Tarda,2.17197053,41.42674628,Gir indegut o sense precaució,5904,2026-05-11 10:16:15.963225
2024S006136,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8603,Costa i Cuxart,,Divendres,2024,10,Octubre,25,10,Matí,2.17491923,41.42795161,Manca d'atenció a la conducció,5905,2026-05-11 10:16:15.963225
2024S006211,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14107,Amílcar,,Dimarts,2024,10,Octubre,29,11,Matí,2.17220165,41.42780722,Desobeir semàfor,5906,2026-05-11 10:16:15.963225
2024S006545,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Quinze,35,Dissabte,2024,11,Novembre,16,13,Matí,2.17436247,41.42860797,Altres,5907,2026-05-11 10:16:15.963225
2024S006686,8,Nou Barris,44,Vilapicina i la Torre Llobeta,194406,Maragall,,Divendres,2024,11,Novembre,22,21,Tarda,2.16498639,41.42780100,Desobeir semàfor,5908,2026-05-11 10:16:15.963225
2024S006993,8,Nou Barris,44,Vilapicina i la Torre Llobeta,700901,Nulles,2,Dijous,2024,12,Desembre,5,15,Tarda,2.17339555,41.42667826,Manca precaució efectuar marxa enrera,5909,2026-05-11 10:16:15.963225
2024S007074,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45701,Quinze,,Dilluns,2024,12,Desembre,9,11,Matí,2.17577437,41.42683757,Canvi de carril sense precaució,5910,2026-05-11 10:16:15.963225
2024S007221,8,Nou Barris,44,Vilapicina i la Torre Llobeta,312706,Santa Amàlia,,Dilluns,2024,12,Desembre,16,13,Matí,2.16454602,41.43058263,No determinada,5911,2026-05-11 10:16:15.963225
2024S007286,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,301-303,Dimecres,2024,12,Desembre,18,23,Nit,2.16859749,41.43028402,Envair calçada contrària,5912,2026-05-11 10:16:15.963225
2024S007462,8,Nou Barris,44,Vilapicina i la Torre Llobeta,362500,Vilapicina,,Divendres,2024,12,Desembre,27,5,Nit,2.16830761,41.42916485,Manca d'atenció a la conducció,5913,2026-05-11 10:16:15.963225
2024S007499,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,,Dissabte,2024,12,Desembre,28,14,Tarda,2.18416005,41.42865586,Desobeir semàfor,5914,2026-05-11 10:16:15.963225
2024S007515,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,157,Dilluns,2024,12,Desembre,30,12,Matí,2.17885458,41.43012813,Manca d'atenció a la conducció,5915,2026-05-11 10:16:15.963225
2024S000167,8,Nou Barris,45,Porta,351901,Valldaura,,Dimecres,2024,1,Gener,10,18,Tarda,2.18173959,41.43925968,No cedir la dreta,5916,2026-05-11 10:16:15.963225
2024S000190,8,Nou Barris,45,Porta,282650,Rio de Janeiro,,Dijous,2024,1,Gener,11,16,Tarda,2.17973449,41.43486298,No determinada,5917,2026-05-11 10:16:15.963225
2024S000259,8,Nou Barris,45,Porta,282650,Rio de Janeiro,,Dilluns,2024,1,Gener,15,18,Tarda,2.18081933,41.43213300,No respectar distàncies,5918,2026-05-11 10:16:15.963225
2024S000281,8,Nou Barris,45,Porta,186601,República,,Dimecres,2024,1,Gener,17,9,Matí,2.17442125,41.43813185,Manca d'atenció a la conducció,5919,2026-05-11 10:16:15.963225
2024S000310,8,Nou Barris,45,Porta,351901,Valldaura,294,Dimecres,2024,1,Gener,17,20,Tarda,2.18403231,41.43942255,No respectar distàncies,5920,2026-05-11 10:16:15.963225
2024S000378,8,Nou Barris,45,Porta,113404,Escultor Ordóñez,,Dilluns,2024,1,Gener,22,16,Tarda,2.17651807,41.43604050,Desobeir semàfor,5921,2026-05-11 10:16:15.963225
2024S000487,8,Nou Barris,45,Porta,190100,Maladeta,60,Diumenge,2024,1,Gener,28,19,Tarda,2.17546665,41.43305755,Manca d'atenció a la conducció,5922,2026-05-11 10:16:15.963225
2024S000657,8,Nou Barris,45,Porta,282650,Rio de Janeiro,59X,Dilluns,2024,2,Febrer,5,13,Matí,2.18000927,41.43627141,Desobeir altres senyals,5923,2026-05-11 10:16:15.963225
2024S000734,8,Nou Barris,45,Porta,255500,Piferrer,112,Dijous,2024,2,Febrer,8,8,Matí,2.17851135,41.43348257,Manca d'atenció a la conducció,5924,2026-05-11 10:16:15.963225
2024S000990,8,Nou Barris,45,Porta,103003,Doctor Pi i Molist,22-24,Dimecres,2024,2,Febrer,21,18,Tarda,2.17440171,41.43138449,,5925,2026-05-11 10:16:15.963225
2024S001031,8,Nou Barris,45,Porta,282650,Rio de Janeiro,,Divendres,2024,2,Febrer,23,15,Tarda,2.18173959,41.43925968,Gir indegut o sense precaució,5926,2026-05-11 10:16:15.963225
2024S001057,8,Nou Barris,45,Porta,282650,Rio de Janeiro,73,Dissabte,2024,2,Febrer,24,15,Tarda,2.18089066,41.43838386,No determinada,5927,2026-05-11 10:16:15.963225
2024S001108,8,Nou Barris,45,Porta,209900,Meridiana,439,Dimarts,2024,2,Febrer,27,8,Matí,2.18337081,41.43532651,Manca d'atenció a la conducció,5928,2026-05-11 10:16:15.963225
2024S003034,8,Nou Barris,45,Porta,113404,Escultor Ordóñez,,Dilluns,2024,5,Maig,27,17,Tarda,2.17475497,41.43328879,Desobeir altres senyals,5943,2026-05-11 10:16:15.963225
2024S001433,8,Nou Barris,45,Porta,256401,Pintor Alsamora,20X,Dimarts,2024,3,Març,12,7,Matí,2.17797834,41.43568295,Gir indegut o sense precaució,5929,2026-05-11 10:16:15.963225
2024S001789,8,Nou Barris,45,Porta,356905,Verdum,10,Dijous,2024,3,Març,28,10,Matí,2.17280847,41.43608163,No respectar distàncies,5930,2026-05-11 10:16:15.963225
2024S001816,8,Nou Barris,45,Porta,282650,Rio de Janeiro,,Dissabte,2024,3,Març,30,17,Tarda,2.18053163,41.43717807,Desobeir semàfor,5931,2026-05-11 10:16:15.963225
2024S001987,8,Nou Barris,45,Porta,351901,Valldaura,276-278,Dimecres,2024,4,Abril,10,8,Matí,2.18258392,41.43924553,No respectat pas de vianants,5932,2026-05-11 10:16:15.963225
2024S002096,8,Nou Barris,45,Porta,103003,Doctor Pi i Molist,36-42,Dilluns,2024,4,Abril,15,13,Matí,2.17411096,41.43190805,Altres,5933,2026-05-11 10:16:15.963225
2024S002107,8,Nou Barris,45,Porta,255500,Piferrer,,Dilluns,2024,4,Abril,15,16,Tarda,2.17831124,41.43300950,Desobeir semàfor,5934,2026-05-11 10:16:15.963225
2024S002195,8,Nou Barris,45,Porta,190100,Maladeta,49-55,Divendres,2024,4,Abril,19,12,Matí,2.17540938,41.43284699,Manca precaució efectuar marxa enrera,5935,2026-05-11 10:16:15.963225
2024S002208,8,Nou Barris,45,Porta,256401,Pintor Alsamora,67,Divendres,2024,4,Abril,19,23,Nit,2.17604208,41.43619107,Manca d'atenció a la conducció,5936,2026-05-11 10:16:15.963225
2024S002392,8,Nou Barris,45,Porta,119003,Fabra i Puig,154-156,Divendres,2024,4,Abril,26,13,Matí,2.18035650,41.43035700,Manca d'atenció a la conducció,5937,2026-05-11 10:16:15.963225
2024S002531,8,Nou Barris,45,Porta,289852,Rosselló i Porcel,5,Divendres,2024,5,Maig,3,22,Nit,2.18312352,41.43657025,Manca d'atenció a la conducció,5938,2026-05-11 10:16:15.963225
2024S002619,8,Nou Barris,45,Porta,7600,Alcúdia,110-112,Dimarts,2024,5,Maig,7,12,Matí,2.17621028,41.43817091,Manca d'atenció a la conducció,5939,2026-05-11 10:16:15.963225
2024S002682,8,Nou Barris,45,Porta,166502,Jardins d'Alfàbia,10,Dijous,2024,5,Maig,9,13,Matí,2.17488941,41.43692343,Manca d'atenció a la conducció,5940,2026-05-11 10:16:15.963225
2024S002819,8,Nou Barris,45,Porta,119003,Fabra i Puig,,Dijous,2024,5,Maig,16,15,Tarda,2.18082034,41.43021591,Desobeir semàfor,5941,2026-05-11 10:16:15.963225
2024S003034,8,Nou Barris,45,Porta,113404,Escultor Ordóñez,,Dilluns,2024,5,Maig,27,17,Tarda,2.17475497,41.43328879,Avançament defectuós/improcedent,5942,2026-05-11 10:16:15.963225
2024S003144,8,Nou Barris,45,Porta,282650,Rio de Janeiro,61-63,Divendres,2024,5,Maig,31,23,Nit,2.18051279,41.43770290,Manca d'atenció a la conducció,5944,2026-05-11 10:16:15.963225
2024S003204,8,Nou Barris,45,Porta,7600,Alcúdia,,Dilluns,2024,6,Juny,3,23,Nit,2.17409645,41.43562602,Desobeir altres senyals,5945,2026-05-11 10:16:15.963225
2024S003253,8,Nou Barris,45,Porta,119003,Fabra i Puig,,Dimecres,2024,6,Juny,5,18,Tarda,2.17554970,41.43030597,No respectar distàncies,5946,2026-05-11 10:16:15.963225
2024S003262,8,Nou Barris,45,Porta,282650,Rio de Janeiro,54,Dimarts,2024,6,Juny,4,18,Tarda,2.18009411,41.43543177,Canvi de carril sense precaució,5947,2026-05-11 10:16:15.963225
2024S003316,8,Nou Barris,45,Porta,255500,Piferrer,,Divendres,2024,6,Juny,7,17,Tarda,2.17793074,41.43252913,Desobeir altres senyals,5948,2026-05-11 10:16:15.963225
2024S003316,8,Nou Barris,45,Porta,255500,Piferrer,,Divendres,2024,6,Juny,7,17,Tarda,2.17793074,41.43252913,Gir indegut o sense precaució,5949,2026-05-11 10:16:15.963225
2024S003610,8,Nou Barris,45,Porta,7600,Alcúdia,,Dissabte,2024,6,Juny,22,15,Tarda,2.17331471,41.43462791,No respectat pas de vianants,5950,2026-05-11 10:16:15.963225
2024S003715,8,Nou Barris,45,Porta,119003,Fabra i Puig,258,Divendres,2024,6,Juny,28,9,Matí,2.17561418,41.43042682,Canvi de carril sense precaució,5951,2026-05-11 10:16:15.963225
2024S003791,8,Nou Barris,45,Porta,24304,Arnau d'Oms,64,Dimecres,2024,7,Juliol,3,16,Tarda,2.17752782,41.43127304,,5952,2026-05-11 10:16:15.963225
2024S003821,8,Nou Barris,45,Porta,209900,Meridiana,439,Divendres,2024,7,Juliol,5,6,Matí,2.18337081,41.43532651,Manca d'atenció a la conducció,5953,2026-05-11 10:16:15.963225
2024S003840,8,Nou Barris,45,Porta,351901,Valldaura,,Dimecres,2024,7,Juliol,3,19,Tarda,2.18173959,41.43925968,Desobeir semàfor,5954,2026-05-11 10:16:15.963225
2024S003898,8,Nou Barris,45,Porta,356905,Verdum,30,Dilluns,2024,7,Juliol,8,19,Tarda,2.17444239,41.43789557,Altres,5955,2026-05-11 10:16:15.963225
2024S003954,8,Nou Barris,45,Porta,355709,Vèlia,,Dimarts,2024,7,Juliol,9,20,Tarda,2.18082034,41.43021591,,5956,2026-05-11 10:16:15.963225
2024S004049,8,Nou Barris,45,Porta,263000,Porta,20-24,Divendres,2024,7,Juliol,12,20,Tarda,2.17446183,41.43264418,Manca d'atenció a la conducció,5957,2026-05-11 10:16:15.963225
2024S004210,8,Nou Barris,45,Porta,190100,Maladeta,7-11,Dijous,2024,7,Juliol,18,11,Matí,2.17673173,41.43180807,No determinada,5958,2026-05-11 10:16:15.963225
2024S004389,8,Nou Barris,45,Porta,7600,Alcúdia,68-70,Dilluns,2024,7,Juliol,29,11,Matí,2.17538458,41.43712597,Manca d'atenció a la conducció,5959,2026-05-11 10:16:15.963225
2024S004570,8,Nou Barris,45,Porta,24304,Arnau d'Oms,47-53,Dimarts,2024,8,Agost,6,12,Matí,2.17719797,41.43102346,Manca precaució efectuar marxa enrera,5960,2026-05-11 10:16:15.963225
2024S004660,8,Nou Barris,45,Porta,282650,Rio de Janeiro,55,Divendres,2024,8,Agost,9,10,Matí,2.17980070,41.43565931,Altres,5961,2026-05-11 10:16:15.963225
2024S004665,8,Nou Barris,45,Porta,263000,Porta,,Divendres,2024,8,Agost,9,14,Tarda,2.17500033,41.43217499,Desobeir altres senyals,5962,2026-05-11 10:16:15.963225
2024S004805,8,Nou Barris,45,Porta,351901,Valldaura,300,Dimecres,2024,8,Agost,21,10,Matí,2.18403231,41.43942255,Manca d'atenció a la conducció,5963,2026-05-11 10:16:15.963225
2024S005636,8,Nou Barris,45,Porta,190100,Maladeta,,Dijous,2024,10,Octubre,3,12,Matí,2.17624199,41.43229795,Manca precaució efectuar marxa enrera,5964,2026-05-11 10:16:15.963225
2024S005898,8,Nou Barris,45,Porta,7600,Alcúdia,,Dimarts,2024,10,Octubre,15,17,Tarda,2.17331471,41.43462791,Desobeir altres senyals,5965,2026-05-11 10:16:15.963225
2024S005900,8,Nou Barris,45,Porta,282650,Rio de Janeiro,61-63,Dimarts,2024,10,Octubre,15,15,Tarda,2.18051279,41.43770290,Canvi de carril sense precaució,5966,2026-05-11 10:16:15.963225
2024S005944,8,Nou Barris,45,Porta,356905,Verdum,4,Dijous,2024,10,Octubre,17,18,Tarda,2.17259382,41.43579659,Altres,5967,2026-05-11 10:16:15.963225
2024S006193,8,Nou Barris,45,Porta,322404,Selva,,Dilluns,2024,10,Octubre,28,12,Matí,2.17661574,41.43739584,Desobeir altres senyals,5968,2026-05-11 10:16:15.963225
2024S006404,8,Nou Barris,45,Porta,119003,Fabra i Puig,196-200,Dissabte,2024,11,Novembre,9,17,Tarda,2.17846818,41.43038546,Altres,5969,2026-05-11 10:16:15.963225
2024S006459,8,Nou Barris,45,Porta,119003,Fabra i Puig,,Dimarts,2024,11,Novembre,12,5,Nit,2.18082034,41.43021591,Desobeir semàfor,5970,2026-05-11 10:16:15.963225
2024S006464,8,Nou Barris,45,Porta,29953,Otero Pedrayo,2,Dimarts,2024,11,Novembre,12,11,Matí,2.17664332,41.43839856,No respectar distàncies,5971,2026-05-11 10:16:15.963225
2024S006784,8,Nou Barris,45,Porta,255500,Piferrer,94,Dimecres,2024,11,Novembre,27,19,Tarda,2.17917859,41.43406194,Manca d'atenció a la conducció,5972,2026-05-11 10:16:15.963225
2024S006798,8,Nou Barris,45,Porta,113404,Escultor Ordóñez,,Dijous,2024,11,Novembre,28,8,Matí,2.17475497,41.43328879,No determinada,5973,2026-05-11 10:16:15.963225
2024S006975,8,Nou Barris,45,Porta,186601,República,6-7,Dijous,2024,12,Desembre,5,12,Matí,2.17511630,41.43820680,Manca d'atenció a la conducció,5975,2026-05-11 10:16:15.963225
2024S006996,8,Nou Barris,45,Porta,355709,Vèlia,83-85,Dimarts,2024,12,Desembre,3,15,Tarda,2.18072527,41.43191250,No determinada,5976,2026-05-11 10:16:15.963225
2024S007071,8,Nou Barris,45,Porta,7600,Alcúdia,,Dimarts,2024,12,Desembre,10,13,Matí,2.17331471,41.43462791,Desobeir altres senyals,5977,2026-05-11 10:16:15.963225
2024S007172,8,Nou Barris,45,Porta,355709,Vèlia,77-79,Dissabte,2024,12,Desembre,14,23,Nit,2.18072247,41.43176245,Manca d'atenció a la conducció,5978,2026-05-11 10:16:15.963225
